"URL","Status Code"
"https://www.latimes.com/espanol/california/articulo/2020-09-10/opinion-este-noviembre-podemos-garantizar-una-mejor-educacion-para-los-estudiantes-de-california","200"
"https://www.latimes.com/about/virtual-events?utm_source=LATIMES&utm_medium=homepagebarker&utm_campaign=virtual_events","200"
"https://www.latimes.com/politics/story/2020-09-28/report-of-trumps-tax-dodging-buttresses-bidens-scranton-v-park-ave-theme","200"
"https://www.latimes.com/world-nation/story/2020-09-23/judge-eric-trump-must-testify-in-ny-probe-before-election","200"
"https://www.latimes.com/world-nation/story/2020-09-22/madrid-coronavirus-restrictions-expose-poor-rich-divide","200"
"https://www.latimes.com/california/story/2020-09-25/after-o-c-doctor-waves-gun-in-anti-mask-video-officials-distance-themselves","200"
"https://www.latimes.com/world-nation/story/2020-09-22/defying-predictions-africa-coronavirus-response-praised","200"
"https://www.latimes.com/science/story/2020-09-15/nih-concerned-side-effect-in-astrazeneca-coronavirus-vaccine-trial","200"
"https://www.latimes.com/espanol/vida-y-estilo","200"
"https://www.latimes.com/sports/olympics/story/2020-09-04/olympics-finances-la-olympics-2028-coronavirus-tokyo-games","200"
"https://www.latimes.com/entertainment-arts/books","200"
"https://www.latimes.com/about/la-contactus-prguidelines-htmlstory.html","200"
"https://www.latimes.com/sports/hockey","200"
"https://www.latimes.com/travel/story/2020-09-23/solo-travel-tips-deals-covid-19","200"
"https://www.latimes.com/about.rss","200"
"http://www.latimes.com/socal/daily-pilot/","301"
"https://www.latimes.com/opinion/submit-letter-to-the-editor","200"
"https://www.latimes.com/people/liz-weston","200"
"https://www.latimes.com/sports/highschool/story/2020-09-25/emma-sun-is-becoming-a-virtuoso-on-the-court-and-a-stage","200"
"https://www.latimes.com/sports/highschool/story/2020-09-22/la-sp-venice-new-field","200"
"https://www.latimes.com/entertainment-arts/story/2020-09-22/granville-redmond-charlie-chaplin-laguna-art-museum","200"
"https://www.latimes.com/california/story/2020-09-22/little-saigon-secret-covid-19-prevention-respect","200"
"https://www.latimes.com/about/la-email-form-htmlstory.html","200"
"https://www.latimes.com/politics/story/2020-09-28/trump-biden-first-presidential-debate-2020-what-to-expect-tuesday?_amp=true","200"
"https://www.latimes.com/sports/usc","200"
"https://www.latimes.com/about/la-public-affairs-20170328-htmlstory.html","301"
"https://www.latimes.com/lifestyle/story/2020-04-16/tips-on-how-to-wear-a-mask-correctly","200"
